row_idx,kappa,curvature_bin,lid,lof,density
4632,0.34593135,high,0.16288109,1.1317116,1.4980791
4633,0.24397904,low,0.36424613,1.1765937,1.6365741
4634,0.2024576,low,0.3335371,1.2784425,1.1965021
4635,0.3075192,medium,0.23163898,1.1211131,1.5515087
4636,0.28251123,medium,0.26793766,1.2294497,1.204993
4637,0.18655664,low,0.258136,1.2728447,1.4195395
4638,0.30164987,medium,0.21440685,1.2132775,1.459002
4639,0.20301056,low,0.2266143,1.2141248,1.310489
4640,0.36211807,high,0.12563412,1.0622925,2.5137346
4641,0.17395604,low,0.24903712,1.338096,1.1975261
4642,0.27707916,medium,0.26683834,1.1225125,1.9775748
4643,0.31552392,high,0.20339863,1.060919,1.9759544
4644,0.24453521,low,0.2538551,1.0116416,4.380818
4645,0.28815603,medium,0.20039509,1.1575743,1.4676424
4646,0.25713772,low,0.2184448,1.0830631,2.5109613
4647,0.31172132,high,0.2714081,1.1692406,2.0561314
4648,0.28580105,medium,0.49845338,0.99569166,2.7629488
4649,0.33875513,high,0.3244282,1.1087962,2.2823443
4650,0.32128382,high,0.34016842,1.0078119,4.4554067
4651,0.30360657,medium,0.4130166,0.9946854,5.4624567
4652,0.35004097,high,0.19005276,1.0387218,3.2383468
4653,0.24719411,low,0.44236958,1.082954,2.7846627
4654,0.2734958,medium,0.15484773,0.98430055,4.313852
4655,0.24010158,low,0.2776532,1.0039835,3.4718444
4656,0.206675,low,0.29401648,1.0328759,3.2590036
4657,0.21858042,low,0.22472818,1.0881654,2.2406085
4658,0.32954264,high,0.2586201,1.0623707,2.1672568
4659,0.2838058,medium,0.18354566,1.0010993,4.1632876
4660,0.31395668,high,0.4341537,1.0214245,3.6238556
4661,0.25934428,low,0.3508621,1.0335462,2.5998862
4662,0.26274025,low,0.24682763,1.0744449,2.0971708
4663,0.26468527,medium,0.2678715,1.2276528,1.3581194
4664,0.26055706,low,0.19643572,1.1262817,2.213815
4665,0.33416116,high,0.3101583,1.1091624,2.355057
4666,0.3298701,high,0.4198383,1.0285552,2.4080517
4667,0.24764526,low,0.1450958,1.1393979,1.7433898
4668,0.3337922,high,0.29240608,1.0656828,2.9679604
4669,0.30577254,medium,0.32005075,1.1798543,2.0863407
4670,0.23452413,low,0.33917227,1.3243976,1.445273
4671,0.33549827,high,0.4598473,1.0552437,2.492053
4672,0.3124503,high,0.16708589,1.0888752,1.8496952
4673,0.27549964,medium,0.27866033,1.009099,4.183663
4674,0.16826826,low,0.27062556,0.9920256,5.086703
4675,0.2171765,low,0.2509424,0.9851583,5.1802917
4676,0.3114053,high,0.28614724,1.0752851,2.9065661
4677,0.24662757,low,0.28669584,1.0551734,1.745306
4678,0.19066644,low,0.22340277,1.1172988,1.1905993
4679,0.32105035,high,0.31562108,1.0188849,3.5968676
4680,0.32830518,high,0.3077458,1.017361,4.435848
4681,0.25190163,low,0.28899094,1.0839846,3.4147217
4682,0.22989202,low,0.3110688,0.9929512,4.352001
4683,0.25331485,low,0.3002444,0.99726397,4.661917
4684,0.24037403,low,0.6349734,0.98580563,4.3191285
4685,0.2139225,low,0.21123609,1.0687283,2.6103332
4686,0.3621307,high,0.35049883,1.0601182,3.218845
4687,0.2964834,medium,0.250932,1.0394744,2.4256637
4688,0.28198397,medium,0.20458789,0.9825517,3.5142632
4689,0.25267053,low,0.3555352,1.0016543,4.135895
4690,0.28276128,medium,0.2401874,0.9814903,5.0531607
4691,0.28610736,medium,0.35166204,0.9858589,5.9813523
4692,0.30709553,medium,0.13699594,1.0078758,4.5248694
4693,0.25642008,low,0.22807652,1.0378444,3.6126833
4694,0.28722167,medium,0.26532453,0.993376,4.3531375
4695,0.29222775,medium,0.24620405,1.0081294,3.990994
4696,0.23114479,low,0.31928954,1.1250457,2.3484094
4697,0.30755782,medium,0.19898787,1.0475161,2.6197722
4698,0.27973342,medium,0.32776585,1.0962573,2.596693
4699,0.2358306,low,0.36565742,1.2045586,2.3137386
4700,0.3378291,high,0.31755975,1.0219984,3.9601798
4701,0.36280036,high,0.2679066,1.0960704,2.622157
4702,0.26518393,medium,0.33240423,1.1032581,1.8462216
4703,0.21709865,low,0.18694787,1.7403693,0.9415448
4704,0.3562675,high,0.40688276,0.99533695,5.643773
4705,0.265808,medium,0.39575443,1.0280282,4.2430477
4706,0.31175578,high,0.34993592,1.0006642,4.7238493
4707,0.31366313,high,0.22280894,0.9792535,5.6974797
4708,0.32121998,high,0.3895385,1.0260628,3.105968
4709,0.24510682,low,0.17045487,1.0136787,3.7506785
4710,0.28205138,medium,0.2479581,1.0465126,3.2288544
4711,0.36605042,high,0.3278396,1.0441047,3.963061
4712,0.24864197,low,0.19671832,1.0056678,4.9554267
4713,0.22205698,low,0.24913277,0.9835556,3.9703462
4714,0.25013477,low,0.27969307,1.0208161,2.92122
4715,0.24942935,low,0.14455771,1.0221013,2.9387372
4716,0.3209619,high,0.24757251,0.9816725,4.544482
4717,0.253197,low,0.2551676,1.033865,2.7845495
4718,0.3060733,medium,0.091061525,1.0265081,3.5384057
4719,0.2979362,medium,0.25074217,1.0084383,4.2151093
4720,0.30500144,medium,0.22522873,0.9758411,5.2535105
4721,0.30187404,medium,0.2982009,1.0821259,3.187689
4722,0.29451025,medium,0.34715542,1.0746762,3.6072426
4723,0.2770999,medium,0.29611573,1.0210729,4.62766
4724,0.27936292,medium,0.22766405,1.0067217,4.111953
4725,0.3309598,high,0.18102764,0.99049705,4.6477137
4726,0.34397012,high,0.28955802,1.0160453,4.668923
4727,0.32085228,high,0.30302095,1.0908911,3.5193965
4728,0.28423685,medium,0.1271024,0.9889857,4.009981
4729,0.34150338,high,0.3337659,1.0389678,4.1627474
4730,0.28889036,medium,0.22622782,1.0048331,4.8523474
4731,0.1969192,low,0.51902246,1.005923,3.062227
4732,0.28152144,medium,0.22965817,1.008224,4.071273
4733,0.36698085,high,0.20430234,1.0004392,4.564846
4734,0.37129056,high,0.2862199,0.991383,3.8230128
4735,0.3248598,high,0.2416661,0.989092,4.6128564
4736,0.26335979,low,0.14370567,1.066025,3.5943098
4737,0.26030374,low,0.42232263,1.0325779,3.6648986
4738,0.20853919,low,0.25878185,1.4006566,1.0407727
4739,0.26211512,low,0.59115964,0.9875791,5.814085
4740,0.28825557,medium,0.32332972,1.0014921,4.4516816
4741,0.30375123,medium,0.17499068,0.9939225,3.828949
4742,0.2276048,low,0.33625102,1.0081424,4.207842
4743,0.30365866,medium,0.34709927,0.98971164,5.2274165
4744,0.3334614,high,0.45567185,1.0097,4.900447
4745,0.25745523,low,0.3322256,0.9948396,5.0777555
4746,0.29138917,medium,0.22358184,0.99188334,4.7744393
4747,0.3395276,high,0.27427748,1.1174521,2.727655
4748,0.3343526,high,0.3104681,1.0095637,4.747932
4749,0.25016296,low,0.27272955,0.9946747,4.3543215
4750,0.28872532,medium,0.3967186,1.0113868,3.7323954
4751,0.31069374,high,0.35998094,1.0203964,4.3776016
4752,0.2951072,medium,0.38106018,1.0245448,3.6178246
4753,0.29312015,medium,0.328326,1.0444373,4.161355
4754,0.2772194,medium,0.36155108,0.99503267,4.143229
4755,0.3556494,high,0.26453415,1.0213157,4.7075834
4756,0.16771924,low,0.3777777,0.99282515,4.5964394
4757,0.24978179,low,0.3166895,1.0024941,4.1022086
4758,0.35578746,high,0.76507324,1.0267098,3.8634422
4759,0.34631288,high,0.33177623,1.0484959,2.7876594
4760,0.25842297,low,0.17934753,1.0430328,3.0774868
4761,0.33694547,high,0.16702457,1.085684,2.1636193
4762,0.27268153,medium,0.14054233,1.0161214,3.9855354
4763,0.29152173,medium,0.4601894,1.0106727,4.710112
4764,0.32221752,high,0.24943851,1.0464103,4.1583223
4765,0.38099456,high,0.23093079,1.0631891,3.6965358
4766,0.31791574,high,0.28122985,0.9997738,5.2033415
4767,0.25280458,low,0.27905077,0.9899325,4.7060795
4768,0.18811888,low,0.43155178,0.9949776,4.851056
4769,0.22501451,low,0.45776019,1.0058253,4.201647
4770,0.23656309,low,0.23285055,1.0483274,2.654743
4771,0.24026,low,0.4688243,1.0360442,3.8976147
4772,0.20960206,low,0.15959778,1.0172361,4.332504
4773,0.30962485,medium,0.41957,1.0452121,2.5817058
4774,0.31038892,high,0.3962373,1.0323184,3.3809164
4775,0.25786215,low,0.2602801,1.0168655,4.508297
4776,0.33560634,high,0.26448125,1.0006773,4.2193956
4777,0.339388,high,0.25544876,1.0256481,3.6212626
4778,0.28732634,medium,0.36129144,0.9969269,5.9533854
4779,0.25476003,low,0.30466443,1.0431424,3.3451157
4780,0.26828104,medium,0.3316405,1.00369,4.439169
4781,0.29802275,medium,0.27069503,1.0169227,4.2141285
4782,0.28455734,medium,0.30910414,1.1257712,2.4908464
4783,0.2847417,medium,0.19521287,1.1394695,2.0800776
4784,0.31949413,high,0.3410615,1.0792171,3.2825477
4785,0.33594978,high,0.20094058,1.0490689,3.833138
4786,0.18990016,low,0.28248408,1.0011803,4.6309958
4787,0.30050015,medium,0.22313386,1.0146279,4.7062654
4788,0.27212352,medium,0.23878084,1.006296,4.629268
4789,0.27952683,medium,0.2664798,1.0026203,4.5731497
4790,0.31986302,high,0.5173114,1.0313755,4.364532
4791,0.22642082,low,0.39304003,1.0427016,4.23939
4792,0.24271691,low,0.32140228,1.0329887,3.6233277
4793,0.23648661,low,0.3185585,0.98559546,4.9577837
4794,0.28015757,medium,0.16905524,1.1916225,2.155371
4795,0.27252942,medium,0.13282786,1.0139995,2.8235586
4796,0.31285518,high,0.2311188,1.0060002,2.581995
4797,0.3563347,high,0.30638182,1.2731175,0.97713953
4798,0.29700446,medium,0.3669851,1.0290604,3.769327
4799,0.2587077,low,0.38316965,1.0586711,2.808074
4800,0.21847767,low,0.24171278,1.0263346,3.4967413
4801,0.29458714,medium,0.17002867,0.9987245,2.9238815
4802,0.2564413,low,0.4160577,1.0656253,3.7888596
4803,0.35442662,high,0.42145428,1.0111886,4.094764
4804,0.34073073,high,0.21609527,1.0579749,3.0887759
4805,0.34887242,high,0.24020956,0.992675,5.4203296
4806,0.2737152,medium,0.47409484,1.0089362,3.4502475
4807,0.34176844,high,0.23730852,1.0317886,3.8628404
4808,0.2659623,medium,0.1938263,1.0264484,4.152029
4809,0.31016248,high,0.30254224,1.1560555,2.5210688
4810,0.32349974,high,0.22337992,1.0665525,3.2097313
4811,0.22134924,low,0.25662458,0.98684126,5.3161263
4812,0.22941989,low,0.3018941,1.0257485,2.8109722
4813,0.26858646,medium,0.2760219,1.1674206,1.6680987
4814,0.32638258,high,0.27544075,1.0583622,2.924034
4815,0.3232661,high,0.28447306,1.2011123,2.0142453
4816,0.25042206,low,0.16296816,1.239048,2.0597978
4817,0.2971661,medium,0.43891543,1.0333557,3.3749597
4818,0.23967236,low,0.37449554,1.0449294,3.4992456
4819,0.30629557,medium,0.2758396,1.0260303,3.4588757
4820,0.26213676,low,0.20838055,1.1965692,1.5828339
4821,0.28388327,medium,0.22342913,1.0577291,2.597559
4822,0.2541015,low,0.27660272,1.0202733,3.8443341
4823,0.30395478,medium,0.19852869,1.079369,2.8160048
4824,0.24186784,low,0.35979807,1.0160977,3.5986757
4825,0.31258893,high,0.15747851,0.99217975,3.6020198
4826,0.28674972,medium,0.3893971,1.1154256,1.9238784
4827,0.2162922,low,0.31811005,1.0172489,3.5810208
4828,0.20867819,low,0.27286336,1.3201967,1.4924566
4829,0.27300262,medium,0.3915594,0.99296147,4.2148905
4830,0.32449412,high,0.28929493,0.97553056,4.3785543
4831,0.31779206,high,0.4701707,1.0097268,3.6670685
4832,0.27650458,medium,0.21258435,1.0229299,3.5956154
4833,0.37611312,high,0.35116997,1.0402404,3.2946453
4834,0.2352134,low,0.26100045,1.078097,3.1489046
4835,0.26443958,low,0.33695027,1.1077743,2.5307229
4836,0.30136746,medium,0.3054148,1.1949124,1.900079
4837,0.2638818,low,0.2267294,1.0326998,3.41031
4838,0.3098954,medium,0.32574347,1.0599084,2.4511077
4839,0.2893803,medium,0.24068804,1.3519769,1.0287989
4840,0.28758878,medium,0.2914774,1.1004487,1.7624851
4841,0.27464598,medium,0.25602427,0.990983,3.5860496
4842,0.28426808,medium,0.17603397,1.1811329,1.3990543
4843,0.3272422,high,0.24489689,1.0174575,4.1772366
4844,0.2672059,medium,0.35353935,1.0065488,4.5949416
4845,0.33418632,high,0.3077184,1.0070103,4.7537017
4846,0.2816038,medium,0.6992869,1.0518736,3.1955004
4847,0.32117873,high,0.32457232,1.053351,2.2976131
4848,0.32321137,high,0.24180056,1.0008128,3.898229
4849,0.32460487,high,0.31187993,1.0776726,3.234773
4850,0.21681029,low,0.27191126,0.9913845,4.0973034
4851,0.24628633,low,0.22973497,1.0040292,4.831697
4852,0.24438238,low,0.21324852,1.0250267,3.2205427
4853,0.29627973,medium,0.1868161,1.0285403,3.5433118
4854,0.3700347,high,0.31877187,0.9951126,4.716867
4855,0.3283159,high,0.26697102,0.998783,4.1845922
4856,0.3234986,high,0.31096822,1.0009629,4.277288
4857,0.23097241,low,0.52397174,1.0170095,3.0630164
4858,0.28708148,medium,0.29647267,0.978468,4.294949
4859,0.26486874,medium,0.3050845,1.0106019,3.5314615
4860,0.31981587,high,0.3169275,0.9852636,3.865729
4861,0.24509525,low,0.18612757,1.3276151,0.4401646
4862,0.2322011,low,0.17640217,1.4965013,0.99942225
4863,0.3267799,high,0.16933765,1.1164714,2.5267217
4864,0.20564437,low,0.14969313,1.1360234,1.7413454
4865,0.23058844,low,0.24201193,1.1219944,2.1047916
4866,0.2356534,low,0.34446144,1.0390546,2.1295576
4867,0.31267697,high,0.21700568,1.0861068,2.9566567
4868,0.21143746,low,0.12714832,1.0757006,2.4541304
4869,0.2789197,medium,0.29351965,1.2893388,1.8448868
4870,0.3134086,high,0.33940735,1.1902922,1.6041782
4871,0.34731948,high,0.34959376,1.0488892,3.2284548
4872,0.14655155,low,0.25835264,1.1111927,2.167525
4873,0.2646953,medium,0.27283728,1.2349838,1.3106626
4874,0.15396225,low,0.19889836,1.4384187,0.710047
4875,0.16811883,low,0.088185705,2.0350935,0.48896915
4876,0.30074012,medium,0.37386376,1.0862534,2.0504913
4877,0.2248087,low,0.25603646,1.3746134,0.93112665
4878,0.3254738,high,0.42077404,1.1088868,1.1660781
4879,0.30243695,medium,0.3394283,1.1605146,0.9735998
4880,0.20286906,low,0.18916053,1.0923969,2.4920764
4881,0.33958203,high,0.32020682,1.0169721,3.5485606
4882,0.3285982,high,0.24907361,1.0845165,2.1480448
4883,0.1931957,low,0.3180654,1.1132933,2.408391
4884,0.29368788,medium,0.15438657,1.005539,3.234479
4885,0.34305835,high,0.29443234,1.0290695,3.3659635
4886,0.26027972,low,0.22718349,1.1316897,2.374766
4887,0.24361604,low,0.2598628,1.0076175,3.079889
4888,0.26948476,medium,0.24430966,1.2222644,2.0644276
4889,0.27289212,medium,0.2680089,1.1294029,2.5641425
4890,0.25428885,low,0.1615746,1.1995981,2.1468942
4891,0.23270541,low,0.30178648,1.0570269,2.573482
4892,0.34278905,high,0.2605599,1.1486263,2.198275
4893,0.3622489,high,0.14014737,0.9800616,3.8779125
4894,0.1988399,low,0.10246491,1.1234615,1.0257782
4895,0.2500059,low,0.31329373,1.1492386,1.5414221
4896,0.29633158,medium,0.24962209,1.0980041,2.7361193
4897,0.25613815,low,0.3439519,1.0898781,2.5512342
4898,0.31426913,high,0.25559822,1.2098819,1.0350126
4899,0.26863366,medium,0.29261857,1.1863587,1.7567041
4900,0.35185593,high,0.16543119,1.1000141,2.5970995
4901,0.2753021,medium,0.24472395,1.050307,3.2620497
4902,0.3850124,high,0.17437226,1.0257701,3.3578458
4903,0.26624125,medium,0.2909218,1.0484807,2.9069772
4904,0.21973628,low,0.23335393,1.1632297,2.3868213
4905,0.3993014,high,0.34603202,1.1594329,2.3468554
4906,0.32516706,high,0.12258799,1.0747987,2.3630924
4907,0.25304186,low,0.4225143,1.0233067,3.3362875
4908,0.2890982,medium,0.26220372,1.1227787,2.399075
4909,0.2706027,medium,0.2576231,1.0034585,4.1460776
4910,0.26183885,low,0.3756916,1.093315,2.6856408
4911,0.22179663,low,0.3313933,1.110124,2.5790212
4912,0.29527187,medium,0.29396057,1.1291261,2.0342708
4913,0.23119754,low,0.25414896,1.017327,3.201879
4914,0.26381838,low,0.15165775,0.9902007,4.3541884
4915,0.23569071,low,0.2393635,0.9923641,4.3444066
4916,0.2742303,medium,0.4721465,1.1102791,2.365496
4917,0.35313725,high,0.34525454,1.0851367,2.5704222
4918,0.26719022,medium,0.26335377,1.0633248,3.2800195
4919,0.30300754,medium,0.37779278,1.2311482,1.9739532
4920,0.29803765,medium,0.19075881,1.0100752,3.5908196
4921,0.278499,medium,0.33901745,1.0008779,3.5882764
4922,0.28411078,medium,0.32319292,0.9980744,3.5628266
4923,0.26862144,medium,0.22470942,1.0050949,3.548698
4924,0.2598952,low,0.34183186,1.0559996,2.1761074
4925,0.2928177,medium,0.45574594,1.0460105,2.7691736
4926,0.28288144,medium,0.24191406,1.0998322,2.10238
4927,0.35410708,high,0.31419998,1.020452,3.6305077
4928,0.24872762,low,0.23363133,1.1825175,1.1513859
4929,0.23149312,low,0.3914144,1.0757656,2.9050732
4930,0.26253313,low,0.17366709,1.0435393,2.6885486
4931,0.25862265,low,0.26688468,0.9967937,4.065201
4932,0.27774245,medium,0.21388444,1.1863236,2.575259
4933,0.34942228,high,0.23419173,0.99155563,3.4464629
4934,0.31035477,high,0.27732605,1.0106728,3.0666203
4935,0.25659138,low,0.30899045,1.0587105,3.2168772
4936,0.21810967,low,0.32178566,1.0447338,3.5067475
4937,0.3540346,high,0.2648642,1.0014013,3.6373436
4938,0.30607808,medium,0.24015263,0.9747352,4.3753586
4939,0.3416518,high,0.22869861,1.0656092,2.197467
4940,0.2623744,low,0.2825067,1.0500172,3.3593607
4941,0.30028015,medium,0.15190771,1.0822586,2.6070619
4942,0.34970498,high,0.22932643,1.2640284,1.4164277
4943,0.29049718,medium,0.3538755,1.1934412,2.201166
4944,0.29384327,medium,0.32256562,1.2450497,0.91910875
4945,0.3165095,high,0.4894037,1.0253779,3.1393852
4946,0.33290422,high,0.141369,1.1077919,2.2197883
4947,0.3641739,high,0.31664565,1.0369108,3.1454883
4948,0.27933383,medium,0.29482558,1.0212284,3.4728312
4949,0.38266468,high,0.23472853,1.0700791,3.5393877
4950,0.26309592,low,0.2444095,1.0521541,2.5605736
4951,0.28220016,medium,0.27421448,1.0713425,3.0624118
4952,0.20649314,low,0.21240698,0.9975107,3.6574624
4953,0.31481087,high,0.14674486,1.0018814,3.5627608
4954,0.21077543,low,0.29390886,0.99655426,4.629266
4955,0.26834774,medium,0.28283393,1.0009989,4.8316374
4956,0.34155965,high,0.18581158,0.982041,4.8835683
4957,0.25200826,low,0.20500106,0.9793355,3.8649292
4958,0.24945283,low,0.3522628,1.08852,2.5139782
4959,0.2891155,medium,0.25019765,1.1429687,2.3391683
4960,0.27808374,medium,0.36207128,1.0349269,3.3996093
4961,0.30628282,medium,0.3477504,0.9824441,5.0117316
4962,0.1913051,low,0.40830812,1.0008311,4.197848
4963,0.23066622,low,0.18955895,1.0601935,2.5736835
4964,0.21437323,low,0.25900862,1.0113536,3.8750174
4965,0.27932268,medium,0.35675603,1.0568613,2.6585972
4966,0.30872655,medium,0.25094405,1.1105869,1.8371989
4967,0.2655844,medium,0.32471102,1.0563136,2.2314928
4968,0.34953034,high,0.2452755,1.0685409,2.9516103
4969,0.23840219,low,0.30259517,1.2061477,2.09949
4970,0.29141045,medium,0.20709312,1.2372831,1.6419489
4971,0.27012753,medium,0.28109616,1.1672549,2.0137894
4972,0.25626034,low,0.17177011,1.0368702,3.0496688
4973,0.31909078,high,0.3518069,1.0365748,3.7002563
4974,0.2686723,medium,0.17023046,1.3216482,1.7500346
4975,0.2602672,low,0.4387076,1.0377764,3.3774154
4976,0.23509175,low,0.11406959,1.0243621,3.3132508
4977,0.35812348,high,0.1680835,0.98945755,4.797999
4978,0.28277832,medium,0.10865767,1.0468577,3.2537916
4979,0.26402807,low,0.2815457,1.0614824,3.392535
4980,0.2778204,medium,0.29921702,1.026712,2.4130912
4981,0.24383378,low,0.31722093,1.1131943,2.8111365
4982,0.24973106,low,0.18515222,1.0153453,4.215529
4983,0.26600474,medium,0.3659474,0.9876023,4.813781
4984,0.2861687,medium,0.4202439,1.2233738,2.6491125
4985,0.2608257,low,0.23392878,1.0065672,3.5001285
4986,0.2208038,low,0.27498,0.9895347,3.7538946
4987,0.26230705,low,0.3490399,0.9920375,3.132178
4988,0.33622247,high,0.24158521,0.98112494,4.403263
4989,0.23590505,low,0.25855225,0.99342525,3.8254886
4990,0.28496116,medium,0.33119786,0.96690625,4.846175
4991,0.2725004,medium,0.2587733,1.0508347,3.8922274
4992,0.3218568,high,0.3541402,1.0264411,4.3636975
4993,0.21899122,low,0.33538172,1.1097044,1.2629935
4994,0.32109088,high,0.2545646,1.0065011,3.8633065
4995,0.26469672,medium,0.27228573,1.0040537,3.5940778
4996,0.26487207,medium,0.18730445,1.0024103,3.3969579
4997,0.27776766,medium,0.28768218,1.0098138,3.388872
4998,0.33323872,high,0.3101935,1.001475,4.2544045
4999,0.26978666,medium,0.2860079,1.0022547,3.8403223
5000,0.2849052,medium,0.24017449,1.0213659,3.6964684
5001,0.32592124,high,0.27457196,1.0032822,3.2465754
5002,0.31685555,high,0.31851807,1.05176,3.9326582
5003,0.24531901,low,0.27352068,1.0446585,3.8461099
5004,0.25249743,low,0.38512325,1.0270274,3.5825808
5005,0.22328848,low,0.40438357,0.9838979,4.859003
5006,0.22361666,low,0.3798063,1.0092403,4.432116
5007,0.30926442,medium,0.26651156,1.0021718,4.9600587
5008,0.20483345,low,0.31945536,1.033392,2.8173628
5009,0.33530957,high,0.28993434,1.106511,2.7591772
5010,0.24921477,low,0.24097545,0.99069047,4.869409
5011,0.2657798,medium,0.16646841,1.0296685,2.6104667
5012,0.31920183,high,0.19961186,1.0212351,3.5601578
5013,0.2657318,medium,0.24167158,1.020541,3.9201121
5014,0.2584344,low,0.16524972,1.0504599,3.700939
5015,0.3590346,high,0.20390263,1.0092618,4.225544
5016,0.35115498,high,0.446579,1.0336099,2.7041218
5017,0.2908284,medium,0.4496969,1.0204076,3.3423748
5018,0.28501165,medium,0.3116052,1.1249192,1.8296539
5019,0.369846,high,0.30114117,1.036549,2.7802083
5020,0.2884075,medium,0.23091069,1.0475678,3.0978558
5021,0.34779906,high,0.12774166,1.0108058,4.4603534
5022,0.19554126,low,0.2736092,1.0040553,4.246806
5023,0.23943555,low,0.37033522,1.037286,3.4117486
5024,0.357975,high,0.25399882,1.0001279,3.982945
