row_idx,kappa,curvature_bin,lid,lof,density,label
1682,0.5337279,high,0.11836996,1.329445,0.061435975,5
1683,0.4911903,medium,0.08053814,1.0973382,0.09281118,3
1684,0.44850105,low,0.17244126,0.9894329,0.44313157,1
1685,0.5548942,high,0.12360915,1.0531886,0.07847768,3
1686,0.5318806,high,0.15515295,1.0106604,0.12863618,8
1687,0.44780552,low,0.11228125,1.8169625,0.08865133,7
1688,0.41001123,low,0.13527231,1.085009,0.12707937,7
1689,0.5602215,high,0.107751705,1.2298052,0.07552742,8
1690,0.53696615,high,0.10560845,1.2106913,0.07512228,5
1691,0.40167975,low,0.13750567,1.116087,0.11297423,7
1692,0.48339385,medium,0.17717926,1.0265626,0.153749,9
1693,0.5194738,medium,0.12862214,1.0430481,0.12323064,8
1694,0.54858834,high,0.16607635,1.0407959,0.11604805,6
1695,0.53449535,high,0.11152746,1.0642582,0.10924746,4
1696,0.40780282,low,0.115244724,1.0518802,0.35206094,1
1697,0.46494144,low,0.11904872,1.20676,0.05129825,2
1698,0.48564184,medium,0.12978825,1.0389667,0.062584125,2
1699,0.4269228,low,0.16726227,1.0857233,0.051374413,3
1700,0.56190544,high,0.1118912,1.2178464,0.055093862,2
1701,0.5002828,medium,0.11892742,1.0103067,0.14833316,4
1702,0.44343692,low,0.21033123,1.0880753,0.061198108,0
1703,0.44239527,low,0.12881643,1.0525368,0.2971265,1
1704,0.5176825,medium,0.06527913,1.2167337,0.077690035,8
1705,0.45520556,low,0.26958403,0.97805315,0.37647894,1
1706,0.5043802,medium,0.14443825,0.9936634,0.11726054,5
1707,0.54634786,high,0.31224948,0.98353523,0.1753499,4
1708,0.5098754,medium,0.12054661,1.0061945,0.1385092,8
1709,0.54698014,high,0.11251312,1.0976684,0.08343796,5
1710,0.54324037,high,0.10483255,1.1844288,0.056251537,3
1711,0.34033787,low,0.13151969,1.0600811,0.33210242,1
1712,0.53667253,high,0.1021622,1.1181049,0.08482013,5
1713,0.5314785,high,0.14107569,1.179397,0.060035277,4
1714,0.59003127,high,0.10937262,1.0703903,0.09251432,4
1715,0.5211797,medium,0.14218406,1.1100203,0.057408594,9
1716,0.40094584,low,0.3064558,1.0069463,0.41312256,1
1717,0.3798859,low,0.17470045,1.0611749,0.2856464,1
1718,0.49200648,medium,0.14297205,1.1347882,0.059055034,2
1719,0.3863734,low,0.16776237,1.0081965,0.34665495,1
1720,0.60853803,high,0.054455712,1.5135814,0.0872091,9
1721,0.5153737,medium,0.18823785,0.97808397,0.14686568,0
1722,0.48383635,medium,0.06644362,1.417453,0.05380374,4
1723,0.5284307,medium,0.17169917,1.0699357,0.09400981,5
1724,0.4719091,low,0.1624654,0.98799783,0.14522895,8
1725,0.48426753,medium,0.20778741,1.0853026,0.079638034,3
1726,0.5005647,medium,0.13900849,1.0454525,0.10525301,9
1727,0.5283972,medium,0.15952699,1.1365044,0.07399552,3
1728,0.54812217,high,0.1561485,1.003567,0.10050776,4
1729,0.47847497,medium,0.027956845,1.4524282,0.082855515,8
1730,0.3431465,low,0.30484018,1.035994,0.39160025,1
1731,0.19477451,low,0.2498577,1.8515007,0.024891745,2
1732,0.45023793,low,0.10479564,1.3530946,0.06259121,4
1733,0.48222536,medium,0.16244318,1.0210346,0.38342297,1
1734,0.4342745,low,0.2052551,1.0683289,0.2633858,1
1735,0.25758165,low,0.22307283,1.7307756,0.034772858,7
1736,0.4887256,medium,0.08710557,0.99994576,0.15145062,9
1737,0.5836005,high,0.15505348,1.0947198,0.110970706,6
1738,0.47394818,low,0.10103213,1.1158531,0.089131884,8
1739,0.55365586,high,0.052202657,1.2330288,0.06275933,6
1740,0.30122626,low,0.099473625,1.451007,0.031166455,6
1741,0.53746605,high,0.07760733,1.2220966,0.07624281,0
1742,0.50347793,medium,0.078945935,1.2088264,0.078325525,5
1743,0.40499514,low,0.034317393,2.2849002,0.103216976,1
1744,0.5411775,high,0.16872211,0.98096734,0.14768425,0
1745,0.5090738,medium,0.18040554,0.98121005,0.17240158,9
1746,0.4765306,low,0.12994947,1.0002359,0.15684745,9
1747,0.37311876,low,0.3611276,1.0380188,0.20939973,1
1748,0.5321255,high,0.23232532,1.0230153,0.14720957,9
1749,0.4170521,low,0.1326472,1.145817,0.2106951,1
1750,0.51891947,medium,0.15234634,0.9754225,0.09670204,0
1751,0.59026074,high,0.13589999,1.2533745,0.07799006,5
1752,0.44632667,low,0.16756462,1.0670877,0.11457942,7
1753,0.5185067,medium,0.08679095,1.1674044,0.09841639,9
1754,0.49879783,medium,0.23900302,0.98199636,0.1555741,4
1755,0.53786254,high,0.06265139,0.9928929,0.15515782,4
1756,0.5122367,medium,0.17171295,1.071471,0.07302294,2
1757,0.5573812,high,0.096785836,1.0513322,0.07547691,5
1758,0.6117774,high,0.08849279,1.1087959,0.08599069,5
1759,0.54096097,high,0.13525526,1.1543689,0.07534441,3
1760,0.5610976,high,0.059182864,0.9815184,0.12879908,3
1761,0.40427542,low,0.20485009,1.0691489,0.10161649,6
1762,0.34728736,low,0.13931204,1.0543731,0.35528675,1
1763,0.44562012,low,0.16108997,1.1476005,0.06475978,6
1764,0.5363223,high,0.11949994,1.0755428,0.07446287,2
1765,0.5207223,medium,0.08439658,1.1236194,0.067292996,0
1766,0.528669,medium,0.10279967,1.1941422,0.086637534,8
1767,0.5432282,high,0.109511845,1.002704,0.13864008,8
1768,0.4217617,low,0.19958138,1.0601419,0.32474104,1
1769,0.5039213,medium,0.08849149,1.1862433,0.057439186,2
1770,0.56178325,high,0.1730843,0.98298204,0.10422352,2
1771,0.5024374,medium,0.13153371,1.0592868,0.13430314,9
1772,0.446963,low,0.075751826,1.1007009,0.08592918,6
1773,0.4608667,low,0.1946984,1.0567373,0.07394377,0
1774,0.5180935,medium,0.11779609,1.1284772,0.12771863,7
1775,0.49232918,medium,0.08392652,1.2748812,0.05150533,7
1776,0.5398332,high,0.21292043,1.0080756,0.11481635,9
1777,0.48340088,medium,0.11315787,1.2063236,0.096571304,8
1778,0.4685753,low,0.07101275,1.4787583,0.050821953,0
1779,0.53923374,high,0.20374803,1.0913055,0.113923475,4
1780,0.5019736,medium,0.17280585,1.0779401,0.073025025,6
1781,0.5225027,medium,0.14339393,1.1557726,0.107842766,4
1782,0.47843325,medium,0.117161795,1.0340732,0.12280688,9
1783,0.49940622,medium,0.070493534,1.1177863,0.10251557,9
1784,0.5124924,medium,0.1330599,1.1410493,0.08740351,3
1785,0.45198256,low,0.14884576,1.1516157,0.114928655,4
1786,0.52428675,medium,0.11516671,1.1255267,0.07470502,2
1787,0.51449084,medium,0.09433344,1.0414207,0.08955855,5
1788,0.4369899,low,0.060964815,1.1338577,0.08459837,7
1789,0.4907174,medium,0.07713021,1.091047,0.12127555,7
1790,0.38746327,low,0.19491754,1.0333331,0.40827334,1
1791,0.31160063,low,0.32846272,1.0261288,0.3666098,1
1792,0.36940008,low,0.08193023,1.6922586,0.028284764,7
1793,0.5275276,medium,0.08558263,1.3576297,0.08546955,6
1794,0.4879418,medium,0.11829192,1.1100851,0.069158204,0
1795,0.5519434,high,0.09415048,0.98829055,0.15489104,4
1796,0.5499884,high,0.09008646,1.0774926,0.09055923,3
1797,0.49276274,medium,0.1656939,1.031921,0.1561704,7
1798,0.42102176,low,0.0860387,1.2700421,0.20150743,1
1799,0.4931144,medium,0.111693665,0.97783124,0.13452026,3
1800,0.4932899,medium,0.2243468,1.025623,0.07997355,6
1801,0.40544063,low,0.12065173,1.1321748,0.08087791,7
1802,0.526343,medium,0.12201666,1.1081873,0.061334014,2
1803,0.5740512,high,0.15808496,1.0955926,0.07804431,6
1804,0.3990379,low,0.13251679,1.1025987,0.08380922,0
1805,0.57193494,high,0.22363842,1.0111393,0.12056413,2
1806,0.53749824,high,0.16541323,1.2102557,0.06722497,3
1807,0.29496288,low,0.23717791,0.97760475,0.4629907,1
1808,0.5099139,medium,0.14579692,1.0148972,0.13732493,4
1809,0.56743157,high,0.1342807,1.2319984,0.07161251,3
1810,0.5553146,high,0.102154605,1.1517833,0.08784122,7
1811,0.57009506,high,0.20127235,0.9858463,0.16043864,7
1812,0.54767215,high,0.13512294,0.9809256,0.12899375,3
1813,0.47247052,low,0.18806805,1.2389797,0.046127185,3
1814,0.53664994,high,0.10307646,1.0305173,0.113127835,5
1815,0.5492353,high,0.18372406,1.000326,0.1629342,6
1816,0.5058423,medium,0.09775369,1.0195,0.10264637,3
1817,0.51568496,medium,0.1293244,1.2493755,0.081174,7
1818,0.45078075,low,0.074896105,1.0681757,0.104228474,6
1819,0.53355014,high,0.14641212,1.0875888,0.105918445,3
1820,0.4976707,medium,0.16992414,1.0242536,0.08550819,5
1821,0.52862257,medium,0.07659975,1.1466619,0.12095453,4
1822,0.5225709,medium,0.11525226,0.9984353,0.15639126,9
1823,0.39397043,low,0.31613743,1.0055045,0.24201934,1
1824,0.5019313,medium,0.10747248,1.0682313,0.07163594,0
1825,0.52218914,medium,0.092961736,1.1389213,0.082900986,8
1826,0.49211067,medium,0.21583082,0.97744375,0.1643577,4
1827,0.5316161,high,0.16336761,0.9937213,0.12068799,5
1828,0.51280975,medium,0.09320574,1.1654867,0.07720009,3
1829,0.5488573,high,0.06401714,1.0243803,0.08874815,4
1830,0.5842458,high,0.046447225,1.3904804,0.06924008,3
1831,0.4365363,low,0.10341936,1.0560099,0.07413108,0
1832,0.53713274,high,0.13196342,1.0186061,0.11002316,0
1833,0.57095134,high,0.074561,1.0595999,0.09693326,8
1834,0.35837674,low,0.1689642,1.1049012,0.30044386,1
1835,0.5077181,medium,0.09117312,1.0326228,0.06990225,2
1836,0.50775754,medium,0.20836003,0.9743432,0.19123687,6
1837,0.48584408,medium,0.15496142,1.0025563,0.14709845,7
1838,0.5620601,high,0.18336289,0.9835999,0.17566821,4
1839,0.6158143,high,0.109700955,1.1009552,0.058419675,3
1840,0.5089191,medium,0.15206586,1.2074424,0.05272301,5
1841,0.35553688,low,0.1919424,1.2612416,0.06889564,2
1842,0.30361694,low,0.12967303,1.1885344,0.26532555,1
1843,0.5243584,medium,0.11626481,1.0007845,0.115526766,0
1844,0.52316797,medium,0.123169966,0.99307096,0.12763302,5
1845,0.4666394,low,0.15053935,1.2059087,0.079242185,7
1846,0.38720065,low,0.21066228,1.0237525,0.35801145,1
1847,0.5205089,medium,0.054621954,1.284146,0.0890777,5
1848,0.5464134,high,0.12027319,1.0009649,0.07572402,2
1849,0.53793716,high,0.11569543,1.0162745,0.12917934,8
1850,0.3671782,low,0.20472361,1.0946649,0.25970903,1
1851,0.44160128,low,0.06051909,1.0947835,0.089024596,5
1852,0.47234178,low,0.2678443,1.0065199,0.11831,6
1853,0.55886364,high,0.04205111,1.4786509,0.06538768,0
1854,0.5305748,medium,0.046985876,1.0179632,0.10762005,3
1855,0.55380064,high,0.079209976,1.2122452,0.09716667,8
1856,0.5138784,medium,0.10436278,1.3026634,0.06938368,3
1857,0.47441906,low,0.14629449,1.0668356,0.12744287,7
1858,0.346447,low,0.17048033,1.0239052,0.3389635,1
1859,0.5717093,high,0.17129838,1.0016551,0.14922342,8
1860,0.52669406,medium,0.10156203,0.98196346,0.16580832,9
1861,0.4145633,low,0.13193278,1.0049667,0.10308872,0
1862,0.49592638,medium,0.061334144,1.1913269,0.09504013,7
1863,0.4654187,low,0.15218881,0.98700535,0.17034528,9
1864,0.4629901,low,0.12011179,0.9818659,0.090915054,0
1865,0.5825751,high,0.07362909,1.0260317,0.09621641,2
1866,0.5025476,medium,0.12972856,0.9828056,0.1426453,6
1867,0.5819248,high,0.07615947,1.1077391,0.092522256,6
1868,0.5418248,high,0.14907554,1.0198203,0.106955,5
1869,0.54183304,high,0.041028462,1.5285916,0.068298906,2
1870,0.4958256,medium,0.15074357,1.029729,0.114526875,3
1871,0.5630783,high,0.08659086,1.2528489,0.09390757,9
1872,0.53899515,high,0.16450475,1.0754104,0.06149473,2
1873,0.3603717,low,0.03719777,1.7163981,0.079968706,4
1874,0.54107606,high,0.07497458,1.2003248,0.09077333,2
1875,0.52312636,medium,0.13717495,1.0616881,0.11675872,4
1876,0.451896,low,0.2851813,1.2891036,0.16275227,6
1877,0.51467,medium,0.17397912,1.082082,0.07383959,0
1878,0.5269816,medium,0.10474635,1.0970626,0.09478094,3
1879,0.36116636,low,0.16327712,1.6428834,0.043285906,6
1880,0.57603896,high,0.110107474,1.1061872,0.09215321,3
1881,0.60398775,high,0.1007068,1.0427167,0.10583942,3
1882,0.5248766,medium,0.19968875,1.0681014,0.06989506,2
1883,0.51686573,medium,0.100660704,1.1114241,0.116840765,4
1884,0.43603235,low,0.20064542,1.000192,0.085382715,0
1885,0.4874959,medium,0.11664854,1.1315349,0.104396045,6
1886,0.25153458,low,0.14575587,1.079297,0.21225974,1
1887,0.52833116,medium,0.09241132,1.3425117,0.050129745,3
1888,0.5650332,high,0.07933159,1.1349939,0.08147871,3
1889,0.52453387,medium,0.15837358,1.0931641,0.09068745,5
1890,0.4605444,low,0.19941004,1.1117991,0.08941031,0
1891,0.51619565,medium,0.099983506,1.2519726,0.06521241,8
1892,0.54034716,high,0.17389247,1.1080813,0.1090478,9
1893,0.44293666,low,0.07275729,1.0414183,0.1238836,7
1894,0.5235714,medium,0.08497029,1.1920886,0.06711296,6
1895,0.5067661,medium,0.09102485,1.1090814,0.06413361,6
1896,0.53017706,medium,0.13993178,1.0199692,0.12503353,3
1897,0.4644311,low,0.103204645,0.9767662,0.14213601,9
1898,0.5198442,medium,0.13120271,1.054294,0.119074896,7
1899,0.6353729,high,0.094159365,1.0834585,0.08015895,3
1900,0.5023587,medium,0.12861137,1.0076503,0.13747284,7
1901,0.51887816,medium,0.13506702,0.9983101,0.12811723,0
1902,0.48982537,medium,0.09436162,0.98884803,0.15449645,9
1903,0.50000525,medium,0.10671234,1.1142157,0.08739017,0
1904,0.4733094,low,0.13982312,1.209041,0.1058118,4
1905,0.50041795,medium,0.24061298,1.0099946,0.09251827,0
1906,0.57052493,high,0.14658123,0.9903692,0.15101187,4
1907,0.5438715,high,0.16855119,1.2300059,0.054443248,4
1908,0.500105,medium,0.04800038,1.2834555,0.111103825,9
1909,0.5348984,high,0.13499284,1.0412619,0.111343905,3
1910,0.54731053,high,0.21655212,0.99061203,0.11225759,0
1911,0.5556803,high,0.19671828,1.0293208,0.1253043,7
1912,0.46748424,low,0.13660046,1.0316023,0.116726615,6
1913,0.56382555,high,0.093828104,1.0364783,0.10831348,5
1914,0.5101273,medium,0.08288524,1.1514776,0.071304835,7
1915,0.52944875,medium,0.1955827,1.0639224,0.13636509,3
1916,0.5473628,high,0.069731265,1.1307065,0.08756971,3
1917,0.43511236,low,0.07802966,1.0560254,0.10856242,7
1918,0.47356015,low,0.09848398,1.1353508,0.094557874,4
1919,0.44977826,low,0.1669168,1.1683902,0.09135164,4
1920,0.51224864,medium,0.046348646,1.0538522,0.10373608,3
1921,0.60483944,high,0.14853735,1.1363364,0.049594976,3
1922,0.5091811,medium,0.15252306,1.0826205,0.09509511,0
1923,0.5329679,high,0.31153476,0.9886529,0.12753052,2
1924,0.47509974,low,0.12657177,1.1048902,0.11380534,4
1925,0.42090994,low,0.116264604,1.1942328,0.0756085,2
1926,0.4069004,low,0.1978749,1.1090686,0.09047755,7
1927,0.5056191,medium,0.23493077,0.9786147,0.17739962,9
1928,0.64273643,high,0.1337608,1.0077252,0.11346412,3
1929,0.5453368,high,0.10923219,1.0899643,0.07780051,3
1930,0.5373963,high,0.15780248,1.0610423,0.08770681,5
1931,0.5019504,medium,0.14667216,1.0960397,0.091612354,3
1932,0.5392004,high,0.06219595,1.1455518,0.061669834,6
1933,0.5018019,medium,0.1990552,1.0146502,0.13113874,7
1934,0.53382224,high,0.08829362,1.1267674,0.100870505,9
1935,0.47937834,medium,0.18060505,1.1433617,0.089568324,7
1936,0.57059705,high,0.089373074,0.9881355,0.1301642,5
1937,0.59250665,high,0.057398193,1.2580701,0.07634643,2
1938,0.48666006,medium,0.101215534,0.98427707,0.15972981,4
1939,0.48532945,medium,0.089370616,0.97033054,0.15036164,8
1940,0.48260736,medium,0.14271961,1.1962737,0.09324956,9
1941,0.4291857,low,0.17870426,1.0877764,0.34717587,1
1942,0.54708564,high,0.14355494,1.0461117,0.075622655,2
1943,0.47153157,low,0.12834199,1.0895368,0.10385174,9
1944,0.4519506,low,0.10280969,1.050977,0.09316682,9
1945,0.501847,medium,0.17165378,1.1088004,0.06601815,0
1946,0.47464514,low,0.124804765,1.0105327,0.13072418,5
1947,0.46809697,low,0.14722621,1.005184,0.1523986,4
1948,0.5358753,high,0.15997826,1.005149,0.09987207,0
1949,0.41457218,low,0.24920797,1.0061533,0.120357625,5
1950,0.5145699,medium,0.1299803,1.1836531,0.117018946,9
1951,0.5770072,high,0.059064165,1.2010418,0.06918983,2
1952,0.60159636,high,0.075259686,0.9885358,0.12964325,3
1953,0.55886817,high,0.21179536,0.9989533,0.47112665,1
1954,0.5217235,medium,0.08055979,1.0304171,0.10120386,0
1955,0.46129936,low,0.10625635,1.3334291,0.08476935,8
1956,0.40064293,low,0.17603585,1.4073025,0.11512079,7
1957,0.42754155,low,0.1905938,1.1153444,0.23441653,1
1958,0.50257945,medium,0.10206652,0.98206806,0.13132888,0
1959,0.5448745,high,0.11006071,1.0371354,0.10792116,3
1960,0.5142079,medium,0.18755718,1.1056142,0.04462205,3
1961,0.5088099,medium,0.087801285,1.2087189,0.09473676,2
1962,0.44585901,low,0.18184315,1.0132971,0.12313523,7
1963,0.5687988,high,0.11060474,1.2105983,0.051351957,9
1964,0.53656805,high,0.038437657,1.2374299,0.09031652,8
1965,0.45222282,low,0.104978584,1.0697857,0.11882897,7
1966,0.50501007,medium,0.14236969,1.0592495,0.10799493,3
1967,0.49928743,medium,0.22554955,1.0530356,0.08644903,0
1968,0.5733595,high,0.16035807,1.0988429,0.06250998,2
1969,0.42125463,low,0.26805556,0.97396266,0.45756692,1
1970,0.5069144,medium,0.09002018,1.0359628,0.11344985,3
1971,0.40526617,low,0.21894749,1.0071751,0.121359006,6
1972,0.48504812,medium,0.118741594,1.1745344,0.074897185,4
1973,0.42936802,low,0.08862503,1.2322589,0.056083072,0
1974,0.39348692,low,0.07422321,1.3935341,0.07567369,3
1975,0.61235905,high,0.07932035,1.1280327,0.08426683,3
1976,0.46636176,low,0.18926315,1.2054201,0.06662686,7
1977,0.54425263,high,0.11062768,1.0166574,0.12546395,8
1978,0.4243632,low,0.17342025,1.0502477,0.30346277,1
1979,0.533576,high,0.12503208,1.0432874,0.13648425,4
1980,0.251078,low,0.053766973,2.1703084,0.13526736,1
1981,0.5651816,high,0.113208435,1.2106422,0.07411004,3
1982,0.58267367,high,0.07283452,1.117273,0.118986405,8
1983,0.4945745,medium,0.12005153,1.1977499,0.108099855,7
1984,0.5505389,high,0.11413609,1.0507361,0.11604136,4
1985,0.500598,medium,0.10159663,1.1666903,0.05443159,2
1986,0.46317673,low,0.10559707,1.0612514,0.092454664,3
1987,0.52791184,medium,0.07145414,1.3529491,0.09633416,7
1988,0.49967074,medium,0.062222574,1.0999751,0.06043834,0
1989,0.5364626,high,0.07481465,1.0710495,0.11641084,4
1990,0.45355242,low,0.12585479,0.9946867,0.092817,0
1991,0.4793861,medium,0.057437226,1.0854131,0.12493753,7
1992,0.5331347,high,0.15280952,0.9658157,0.089729734,0
1993,0.45643288,low,0.18491295,1.1205102,0.06685786,2
1994,0.4432516,low,0.13022682,1.0669006,0.07324293,0
1995,0.5255921,medium,0.13486518,1.1078606,0.09749137,0
1996,0.50342405,medium,0.18400589,1.0465547,0.07191788,3
1997,0.46900517,low,0.09523787,1.2651699,0.08272543,9
1998,0.38982248,low,0.109437376,1.2052313,0.08451997,8
1999,0.43370563,low,0.13937743,1.0431968,0.12026996,4
2000,0.3670203,low,0.17110483,1.0260252,0.37545416,1
2001,0.545461,high,0.16991529,1.0537605,0.04698764,9
2002,0.5022742,medium,0.07829788,1.0048267,0.09988215,2
2003,0.3252079,low,0.15721202,0.9898924,0.3506953,1
2004,0.5575713,high,0.20646748,0.9770043,0.091157876,0
2005,0.46284467,low,0.1415393,1.0612422,0.09723801,0
2006,0.5328573,high,0.08683589,1.1394484,0.08508433,7
2007,0.5117899,medium,0.123110905,1.1911865,0.06342569,4
2008,0.55170965,high,0.12791732,1.4162601,0.057178702,7
2009,0.5843183,high,0.0909939,1.1568129,0.061081186,3
2010,0.29472178,low,0.2812778,1.0336074,0.3499489,1
2011,0.4599597,low,0.16516855,1.0446811,0.14025564,9
2012,0.3451854,low,0.22216406,1.0060256,0.44758812,1
2013,0.40936875,low,0.17698963,1.130965,0.044465326,6
2014,0.5813799,high,0.16007628,1.1700855,0.06903497,8
2015,0.4995787,medium,0.14182846,1.1444246,0.07681645,4
2016,0.47861624,medium,0.31035453,1.0197785,0.3513771,1
2017,0.50033116,medium,0.15616022,1.0287225,0.27008167,1
2018,0.4033153,low,0.17286633,1.6213273,0.09657638,2
2019,0.4974118,medium,0.11967276,1.0922502,0.12981711,9
2020,0.5884839,high,0.06297548,1.0965852,0.117578425,8
2021,0.4754545,low,0.04904163,1.3978229,0.07193277,9
2022,0.44690585,low,0.11772887,1.0196806,0.36619896,1
2023,0.5311129,medium,0.2979836,0.9942822,0.15980138,8
2024,0.5020148,medium,0.12951909,1.0559833,0.092008516,5
2025,0.40334296,low,0.16286467,1.2763134,0.24489348,1
2026,0.5119493,medium,0.065474875,1.0984708,0.076739974,0
2027,0.3316059,low,0.09142387,1.0353721,0.08483003,6
2028,0.5089297,medium,0.32477105,1.010637,0.1639487,6
2029,0.5752994,high,0.1458882,1.0251966,0.11628858,3
2030,0.552863,high,0.11193497,0.9802933,0.13214687,5
2031,0.5373243,high,0.16235246,1.4543251,0.06408074,4
2032,0.598171,high,0.1425407,1.0661166,0.10067915,3
2033,0.4147265,low,0.16743283,1.1520015,0.03955913,9
2034,0.4341941,low,0.121514514,1.0183295,0.14115307,9
2035,0.38434732,low,0.13970305,1.0085205,0.28993785,1
2036,0.48464358,medium,0.12842834,1.1491437,0.074161,6
2037,0.5439502,high,0.0690338,1.0006278,0.098486006,5
2038,0.53007317,medium,0.036011785,1.5573324,0.067647375,5
2039,0.53076524,medium,0.14374352,1.1325496,0.079137035,6
2040,0.60112035,high,0.087101646,1.1850162,0.06640462,8
2041,0.5579375,high,0.18094777,1.0120255,0.117371485,5
2042,0.44260347,low,0.05825112,1.4395767,0.06247827,6
2043,0.50502527,medium,0.17080067,1.0442566,0.107863694,5
2044,0.5483707,high,0.09492975,0.9967236,0.14989202,9
2045,0.516012,medium,0.1784567,1.0869619,0.10763559,9
2046,0.49648267,medium,0.105480365,1.1518804,0.08412518,0
2047,0.53967834,high,0.08202622,0.9670791,0.15474655,4
2048,0.36733538,low,0.27903333,1.2391124,0.04489293,3
2049,0.5719367,high,0.12373832,1.166937,0.079852924,3
2050,0.44184697,low,0.14966068,1.3463126,0.052093826,8
2051,0.39544982,low,0.09723092,1.2700695,0.06964634,7
2052,0.43574512,low,0.245183,1.0036213,0.14892894,8
2053,0.45869493,low,0.06631821,1.0039127,0.13280252,6
